,ID,MTS,AMOUNT,PRICE
4,264774771,1530625742545,0.32266652,6558.0
5,264774770,1530625742543,0.27908432,6558.0
6,264774769,1530625742540,0.17718543,6557.6999507
7,264774767,1530625742537,0.261,6557.6
8,264774766,1530625742535,0.2947927,6557.5
9,264774765,1530625742532,0.34331299,6557.5
10,264774764,1530625742529,0.00456851,6557.5
11,264774763,1530625742527,1.00251632,6556.7
12,264774762,1530625742526,0.2,6556.4
13,264774761,1530625742523,0.45,6556.4
14,264774760,1530625742521,0.18302867,6556.4
15,264774759,1530625742519,0.557297,6556.4
16,264774659,1530625729569,0.13777634,6556.4
17,264774648,1530625725461,-0.00754413,6556.3
18,264774615,1530625721671,-0.00455798,6556.3
19,264774610,1530625721286,0.15,6556.4
20,264774609,1530625721283,0.2,6556.4
21,264774570,1530625716459,-0.0811,6556.3
22,264774556,1530625706714,-0.144314,6556.3
23,264774509,1530625702851,-0.07604219,6556.3
24,264774301,1530625691571,-0.07631704,6556.3
25,264774297,1530625691521,-0.019526,6556.3
26,264774295,1530625691518,-0.01,6556.3
27,264774237,1530625684828,0.0158,6556.6
28,264774229,1530625684475,1.93986806,6557.2
29,264774228,1530625684471,0.05,6557.1
30,264774227,1530625684467,0.3,6556.9
31,264774226,1530625684465,0.3,6556.8
32,264774225,1530625684463,0.0811,6556.5
33,264774224,1530625684461,0.2,6556.4
34,264774223,1530625684459,1.1192,6556.3
35,264774222,1530625684456,0.2,6555.22664868
36,264774220,1530625684454,0.02,6553.5
37,264774219,1530625684451,0.409,6553.4
38,264774218,1530625684449,0.18311246,6553.4
39,264774217,1530625684446,0.19771948,6553.36271361
40,264774171,1530625679383,0.005,6553.4
41,264774165,1530625678812,0.05,6552.4
42,264774164,1530625678809,0.0396,6551.9
43,264774163,1530625678807,0.33414087,6551.9
44,264774162,1530625678805,0.152,6551.9
45,264774161,1530625678803,2.0,6551.9
46,264774160,1530625678799,0.18216056,6551.84826637
47,264774137,1530625665476,-0.083273,6551.8
48,264774134,1530625664837,-0.20214902,6551.8
49,264774133,1530625664834,-0.0695,6551.8
50,264774132,1530625664831,-0.07835098,6551.8
51,264774131,1530625664501,0.016448,6551.84826637
52,264774109,1530625656718,-0.025,6551.8
53,264774108,1530625656667,-0.015,6551.8
54,264774042,1530625650360,-0.03663,6551.8
55,264773961,1530625639578,-0.015,6551.8
56,264773918,1530625631734,-0.01,6551.8
57,264773883,1530625623602,-0.97901459,6554.3
0,264774803,1530625748849,-0.00456291,6556.3
0,264774847,1530625757727,-0.15,6556.33452479
1,264774803,1530625748849,-0.00456291,6556.3
0,264774853,1530625757742,-1.45740134,6556.3
1,264774852,1530625757740,-3.59059866,6556.3
2,264774851,1530625757737,-1.5,6556.3
3,264774850,1530625757734,-0.152,6556.3
4,264774849,1530625757731,-0.15,6556.30134767
5,264774847,1530625757727,-0.15,6556.33452479
0,264775123,1530625824204,-0.02,6556.3
1,264775122,1530625824002,0.01,6556.4
2,264775090,1530625812352,-0.636699,6556.3
3,264775065,1530625802418,-0.004875,6556.3
4,264775059,1530625801794,0.03585703,6556.4
5,264775058,1530625801579,0.01799297,6556.4
6,264775056,1530625800936,0.005,6556.4
7,264774987,1530625779442,-0.002465,6556.3
8,264774966,1530625776198,0.0729,6556.4
9,264774965,1530625776196,0.009,6556.4
10,264774898,1530625764311,-0.00457206,6556.33452479
11,264774859,1530625759485,0.01248247,6556.4
12,264774853,1530625757742,-1.45740134,6556.3
0,264775123,1530625824204,-0.02,6556.3
0,264776099,1530625951309,-0.1099912,6567.3
1,264776095,1530625949484,-1.20013667,6567.0
2,264776094,1530625949482,-0.33936703,6567.2
3,264776091,1530625949061,-0.03223559,6567.3
4,264776077,1530625947098,-0.03654,6567.0
5,264776062,1530625946390,0.03417426,6567.7
6,264776057,1530625945194,-0.37459671,6567.6
7,264776056,1530625945190,-0.04,6567.60672215
8,264776054,1530625945186,-0.2,6567.83982266
9,264776052,1530625945184,-0.21967962,6568.6
10,264776051,1530625945174,-0.11175213,6568.6
11,264776049,1530625943880,-0.0438925,6568.5
12,264776048,1530625943878,-0.04179196,6568.5
13,264776047,1530625943877,-0.05302804,6568.5
14,264776046,1530625943600,-0.52446207,6568.5
15,264776045,1530625943553,-0.70144262,6568.5
16,264776044,1530625943551,-0.29,6568.9
17,264776043,1530625943550,-0.03511358,6568.9
18,264776039,1530625942141,-0.08999861,6568.9
19,264776038,1530625942139,-0.13826811,6568.9
20,264776037,1530625942137,-0.37500718,6568.9
21,264776036,1530625942135,-1.03,6568.9
22,264776035,1530625942133,-0.1471628,6568.9
23,264776032,1530625940410,0.02,6569.0
24,264776020,1530625938354,0.1,6569.0
25,264776017,1530625936698,-0.10961,6568.9
26,264776002,1530625932868,-0.0032649,6568.9
27,264775963,1530625928467,0.01,6569.0
28,264775942,1530625925143,0.20222442,6569.0
29,264775941,1530625925139,0.2,6568.9
30,264775940,1530625925136,0.09777558,6568.65567442
31,264775934,1530625924334,0.06077237,6568.65567442
32,264775932,1530625924332,0.002,6568.1
33,264775931,1530625924329,0.01202783,6567.6
34,264775930,1530625924327,0.003,6567.4901719
35,264775928,1530625924321,1.70706124,6567.3
36,264775921,1530625923692,0.2177,6567.3
37,264775920,1530625923688,0.023,6567.3
38,264775906,1530625920919,0.075,6567.3
39,264775873,1530625918449,0.0819,6566.9
40,264775838,1530625915530,-0.00999,6566.5
41,264775837,1530625915527,-0.26992,6566.5
42,264775800,1530625910587,0.57523876,6566.5
43,264775765,1530625907320,-0.00999,6566.4
44,264775733,1530625905126,0.02,6565.3
45,264775732,1530625905123,0.16,6565.0
46,264775731,1530625905121,0.15854795,6564.34331509
47,264775722,1530625904542,0.03,6562.94471206
48,264775718,1530625903935,0.003,6561.6
49,264775627,1530625896341,1.234013,6560.0
50,264775567,1530625893416,0.1,6560.0
51,264775540,1530625890827,6.6535161,6560.0
52,264775539,1530625890714,7.93244883,6560.0
53,264775537,1530625890539,-1.9913814,6559.9
54,264775474,1530625886764,0.4,6560.0
55,264775473,1530625886754,0.4,6560.0
56,264775470,1530625886323,0.38,6560.0
57,264775468,1530625886291,0.26,6560.0
58,264775467,1530625886288,0.22,6560.0
59,264775466,1530625886285,0.27,6560.0
60,264775465,1530625886283,0.01,6560.0
61,264775464,1530625886281,0.38,6560.0
62,264775462,1530625886276,0.3,6560.0
63,264775461,1530625886274,0.38,6560.0
64,264775460,1530625886271,0.04,6560.0
65,264775458,1530625886168,0.38,6560.0
